time,x_position,y_position,z_position,roll_angle,pitch_angle,yaw_angle
824.883,0.0611659260612469,-1.851906959607685,0.5985808287801682,-1.8739543682116742,0.6994953435349348,-47.68915229386654
824.983,0.05837495675736863,-1.8464711301966994,0.5753262858503482,-1.887109748099601,0.6755086224462405,-47.7779212569559
825.083,0.055243711304083454,-1.8403709977488631,0.5521895322413521,-1.8956902402967615,0.6602898304496755,-47.873919970188105
825.183,0.051874425796500034,-1.833838535613217,0.5294229771267194,-1.891759426637645,0.6491153529139506,-47.973972077879445
825.283,0.04837019688033982,-1.8270207557814369,0.5069351750664508,-1.8680230429736577,0.6376124411633313,-48.07630336623739
825.383,0.044734309820971416,-1.8201313742193592,0.4846116164111075,-1.8413655905486281,0.6376333643264466,-48.18166930881312
825.483,0.04087705491484038,-1.813327651504634,0.4619300392104345,-1.8061518904479403,0.6816651638104431,-48.29102335612862
825.583,0.03686069205741352,-1.8066856359680552,0.4370806408008571,-1.7481341940292334,0.7636351483582312,-48.40200352966079
825.683,0.03297745316143078,-1.8002617067085174,0.40738775411964695,-1.6622100136880549,0.8393277911374393,-48.50924607267754
825.783,0.029455899441579836,-1.7941367855009454,0.3710369886375249,-1.5565129471489223,0.8831147222522475,-48.60871763243906
825.883,0.026286598429805037,-1.7883855757335338,0.3279446662000428,-1.4400936915966354,0.8997827017006669,-48.700431431275966
825.983,0.023377116282940213,-1.7830474569633263,0.2791034365932135,-1.3144510116599568,0.905177781583442,-48.78621398730859
826.083,0.02065813492022631,-1.7781683486001634,0.2257596519726082,-1.1770189706958425,0.9031850848456289,-48.86599448020177
826.183,0.018201903929147834,-1.7737865005813085,0.16922279172707688,-1.0338965891197727,0.8609671533025536,-48.93814487034407
826.283,0.01611275146524986,-1.769935958397915,0.11155145489456328,-0.8990059797112608,0.7723404482207166,-49.00338655104106
826.383,0.014273155979607051,-1.7666242459981403,0.0557111273038663,-0.7737781663066742,0.6819003777191205,-49.065962288762734
826.483,0.012549965896446118,-1.7638241768036358,0.004137670134527814,-0.6541169829830052,0.6103818434155854,-49.130108239106384
826.583,0.010953763923591023,-1.7615112060710663,-0.042130756562790354,-0.5393018531406071,0.5562048746466591,-49.19696118162643
826.683,0.009533369224908345,-1.759664288998542,-0.08302869524148095,-0.42928607015676346,0.5110787968064552,-49.26521232816132
826.783,0.008323979193964805,-1.7582656923465838,-0.11887827994182029,-0.32791825860553375,0.4683121223447448,-49.333420327535194
826.883,0.007303876331974014,-1.75731249095113,-0.1499874733370151,-0.23771365428876448,0.42735055898522345,-49.40121100442102
826.983,0.006423353297852308,-1.756787976093917,-0.17664390981728398,-0.1577223484732231,0.3932367761884431,-49.46885446959776
827.083,0.00568890330845687,-1.7566341040483615,-0.19932079660065777,-0.08572136583169099,0.36435705620852793,-49.53644964248052
827.183,0.0051276116125996835,-1.7567880679029406,-0.2185538158818427,-0.018226433941867504,0.33416650895441025,-49.60391703118405
827.283,0.004703366196710428,-1.7572584522847638,-0.23467751344014426,0.04101747630455015,0.3036697079287336,-49.67144142513321
827.383,0.0043556290286563375,-1.758074314026605,-0.2479326264230521,0.08313734655740143,0.27938888188896793,-49.7393360434506
827.483,0.004086085031793677,-1.7591611904489575,-0.25873024464336475,0.11063526868508922,0.2604280672620556,-49.80754587099704
827.583,0.003921004636947249,-1.7604154957643687,-0.26755726508991434,0.13225073925038672,0.2403557545187844,-49.87570820492918
827.683,0.0038572875353011806,-1.7617806251589423,-0.2747464910998925,0.15050825380123423,0.21742462134639512,-49.94367049085254
827.783,0.0038782782748628375,-1.7632155492445374,-0.28045290051660327,0.1660846293075383,0.19216237433577138,-50.011696279492625
827.883,0.003965856108967905,-1.7646878783490483,-0.28472653151344546,0.178997823099781,0.16556146841627073,-50.08021798260743
827.983,0.004105927260421087,-1.7661725517437106,-0.2875832315698122,0.1889906434533659,0.13828936486992785,-50.14954708058229
828.083,0.004289224812406088,-1.7676513910025244,-0.289041690343494,0.19570223882019755,0.11059829098747984,-50.219780259918466
828.183,0.004510129200995164,-1.769112473015543,-0.28913188631801995,0.19876669613420786,0.08250721675423066,-50.290847908426215
828.283,0.004765262462542375,-1.770549184567112,-0.2878899266139712,0.19787313979379068,0.05398674132166312,-50.36259163227969
828.383,0.005052493187800103,-1.771959015473168,-0.28535066919032975,0.19280020262040226,0.02505535991708696,-50.43481788467594
828.483,0.0053703572821174736,-1.773342189919485,-0.2815430768921481,0.18343259276490773,-0.004204037509567936,-50.50732634711698
828.583,0.005717690732570842,-1.7747002508008656,-0.2764888223162364,0.16976464012659054,-0.03366722757113809,-50.57992591868076
828.683,0.0060933152603783545,-1.7760347148230589,-0.2702029166764045,0.15189381456177747,-0.0631995677927421,-50.65244675161649
828.783,0.006495732392449964,-1.777345905925822,-0.2626950534611417,0.13000624788302562,-0.09267941293685213,-50.72475057539324
828.883,0.006922838818639242,-1.7786320501888073,-0.25397090822528456,0.10435624092159414,-0.12201056992069083,-50.79673859873911
828.983,0.007371702561099018,-1.7798886815496433,-0.24403315535699405,0.07524211549707277,-0.15112720272263888,-50.86835576402811
829.083,0.007838426447460054,-1.781108372475539,-0.23288221599759804,0.04298090953093098,-0.17999364194483622,-50.93959050687455
829.183,0.008318118969382119,-1.7822807711463953,-0.2205168100414434,0.007884402008000642,-0.20860206882164375,-51.01046987110375
829.283,0.008804958703313933,-1.7833929005220002,-0.2069343675008352,-0.029761453533866694,-0.23696805926547126,-51.0810514031235
829.383,0.009292327761343123,-1.7844296560896018,-0.19213132477117925,-0.0697121232718234,-0.26512509436826864,-51.15141589851401
