Time,Acceleration_X,Acceleration_Y,Acceleration_Z,Pitch_degree,Roll_degree,Yaw_degree,Heading_degree,Pitch_rate,Roll_rate,Yaw_rate
513.867,2.234043655,-0.304634213,-32.10055502,3.928154824,0.3596713643,,73.95959615,-2.955483665e-05,-5.816694081e-05,-4.709881767e-06
513.967,2.234046533,-0.3046370594,-32.10056018,3.92815237,0.3596664363,,73.95959575,-1.932559671e-05,-3.986785355e-05,-3.223042121e-06
514.067,2.234048376,-0.3046392673,-32.10056263,3.928150776,0.3596630891,,73.95959548,-1.245413684e-05,-2.669730535e-05,-2.156637979e-06
514.167,2.234049745,-0.3046408568,-32.1005654,3.928149755,0.3596608792,,73.9595953,-7.877438576e-06,-1.72307666e-05,-1.388904243e-06
514.267,2.234050622,-0.3046420633,-32.10056624,3.928149118,0.359659488,,73.95959519,-4.819886335e-06,-1.040738729e-05,-8.389587382e-07
514.367,2.234051284,-0.3046431158,-32.10056738,3.928148735,0.3596586859,,73.95959512,-2.812294838e-06,-5.478823364e-06,-4.425665385e-07
514.467,2.234051732,-0.3046440351,-32.1005681,3.92814852,0.3596583085,,73.95959509,-1.465687994e-06,-1.963722613e-06,-1.601024329e-07
514.567,2.234052053,-0.3046447637,-32.10056867,3.928148418,0.3596582364,,73.95959508,-5.590693111e-07,5.833407012e-07,4.375912057e-08
514.667,2.234052302,-0.3046453822,-32.10056937,3.928148391,0.3596583829,,73.9595951,3.650036067e-08,2.407070176e-06,1.908190071e-07
514.767,2.234052618,-0.3046460187,-32.10057043,3.928148414,0.3596586876,,73.95959512,4.1950281e-07,3.723572689e-06,2.947910077e-07
514.867,2.234052722,-0.304646448,-32.10057026,3.928148467,0.3596591048,,73.95959515,6.630977901e-07,4.657794806e-06,3.693478035e-07
514.967,2.234052728,-0.3046470245,-32.10056984,3.928148542,0.3596596047,,73.95959519,8.399096768e-07,5.348355026e-06,4.247255912e-07
515.067,2.234052859,-0.3046474404,-32.10057002,3.928148631,0.3596601628,,73.95959524,9.520555981e-07,5.834029016e-06,4.628690193e-07
515.167,2.234053009,-0.3046478952,-32.10057061,3.92814873,0.3596607632,,73.95959528,1.030859835e-06,6.185766623e-06,4.906370815e-07
515.267,2.234053124,-0.304648312,-32.10057106,3.928148835,0.3596613946,,73.95959533,1.07719267e-06,6.433025742e-06,5.105017608e-07
515.367,2.234053197,-0.3046487335,-32.10057089,3.928148944,0.3596620476,,73.95959539,1.109423367e-06,6.62082623e-06,5.252816306e-07
515.467,2.234053332,-0.3046491623,-32.10057118,3.928149056,0.3596627164,,73.95959544,1.131365528e-06,6.751902791e-06,5.360845079e-07
515.567,2.234053277,-0.304649549,-32.10057055,3.92814917,0.3596633965,,73.95959549,1.153333394e-06,6.861224496e-06,5.453993381e-07
515.667,2.234053327,-0.3046499691,-32.10057029,3.928149285,0.359664085,,73.95959555,1.157329532e-06,6.924290069e-06,5.492057061e-07
515.767,2.23405345,-0.3046503479,-32.10057077,3.928149401,0.3596647796,,73.9595956,1.161568751e-06,6.964454981e-06,5.528169125e-07
515.867,2.234053595,-0.3046507804,-32.10057135,3.928149517,0.3596654782,,73.95959566,1.163474447e-06,6.990876838e-06,5.547941602e-07
515.967,2.234053655,-0.304651131,-32.10057129,3.928149633,0.3596661789,,73.95959571,1.158247706e-06,7.02301739e-06,5.573050117e-07
516.067,2.234053642,-0.3046515892,-32.10057083,3.92814975,0.3596668821,,73.95959577,1.165339344e-06,7.031568663e-06,5.57407242e-07
